Trucha,7,70,g,70,32,54,5.9,3.2,0,15.5,0,3.9,0.3,22.5,4.1,,,,,,,,,,,,
Trucha ahumada,7,30,g,30,30,51,7.3,2.2,0,20.5,25.8,25.8,0.1,12.7,4.5,,,,,,,,,,,,
Trucha cocida,7,30,g,30,30,51,7.3,2.2,0,20.5,25.8,25.8,0.1,12.7,4.5,,,,,,,,,,,,
Trucha fileteada,7,35,g,35,35,59,6.4,3.5,0,16.8,0,4.2,0.4,24.5,4.4,,,,,,,,,,,,
Arenque marinado,8,1/4,filete,46,46,73,8.3,4.2,0,27.6,12.9,26.2,0.5,41.4,16.8,,,,,,,,,,,,
Bistec bola,8,25,g,25,25,71,7.2,4.5,0,24,0,1.5,0.8,12.5,5,,,,,,,,,,,,
Bola de res,8,25,g,25,25,71,7.2,4.5,0,24,0,1.5,0.8,12.5,5,,,,,,,,,,,,
Boquerones (fritos),8,40,g,40,40,70,7.7,4.1,0.1,nd,nd,67.2,0,0,5.6,,,,,,,,,,,,
Carne de suadero,8,59,g,29,29,76,7.8,4.8,0,20.9,0,1.7,1,20.3,0,,,,,,,,,,,,
Carne deshebrada,8,30,g,30,30,75,7.4,4.8,0,24.6,0,2.1,0.7,14.7,5.9,,,,,,,,,,,,
Carne molida estra magna cocida,8,30,g,30,30,75,7.4,4.8,0,24.6,0,2.1,0.7,14.7,3.8,,,,,,,,,,,,
Carne molida estra magna salteada,8,30,g,30,30,77,7.5,4.9,0,24.3,0,2.1,0.7,21,3.8,,,,,,,,,,,,
Caviar,8,5,cucharadita,27,27,67,6.6,4.8,1.1,156.6,72.2,73.3,3.2,399.8,17.5,,,,,,,,,,,,
Caviar negro,8,5,cucharadita,27,27,67,6.6,4.8,1.1,156.6,72.2,73.3,3.2,399.8,17.5,,,,,,,,,,,,
Caviar rojo,8,5,cucharadita,27,27,67,6.6,4.8,1.1,156.6,72.2,73.3,3.2,399.8,17.5,,,,,,,,,,,,
Chicharrón,8,12,g,12,12,72,6.9,4.7,0,8.9,ND,7.3,0.3,0,0,,,,,,,,,,,,
Chicharrón de cerdo,8,12,g,12,12,72,6.9,4.7,0,8.9,ND,7.3,0.3,0,0,,,,,,,,,,,,
Chicharrón de puerco,8,12,g,12,12,72,6.9,4.7,0,8.9,ND,7.3,0.3,0,0,,,,,,,,,,,,
Costillar de cerdo,8,50,g,50,33,69,6.5,4.6,0,19.5,0.7,1.6,0.2,13.7,10.4,,,,,,,,,,,,
Costillitas de cerdo,8,51,g,50,33,69,6.5,4.6,0,19.5,0.7,1.6,0.2,13.7,10.4,,,,,,,,,,,,
Gusanos de maguey,8,35,g,35,35,70,5.8,4.8,0,ND,ND,49.7,1.5,0,0,,,,,,,,,,,,
"Huevo ""enriquecido con DHA-Omega 3 y Vitamina E""",8,1,pieza,63,55,70,6,4.5,0.7,199.7,ND,ND,ND,70,16.5,,,,,,,,,,,,
Huevo agra,8,1,pieza,63,55,70,6,4.5,0.7,199.7,ND,ND,ND,70,16.5,,,,,,,,,,,,
Huevo batido o revuelto cocido,8,3,cucharada,41,41,69,4.6,5,0.9,144.7,57.5,29.9,0.5,115.1,9.2,,,,,,,,,,,,
Huevo blanco cocido,8,1,pieza,50,44,68,5.5,4.7,0.5,186.6,73.9,22,0.5,54.6,13.6,,,,,,,,,,,,
Huevo cocido,8,1,pieza,50,44,68,5.5,4.7,0.5,186.6,73.9,22,0.5,54.6,13.6,,,,,,,,,,,,
Huevo de codorniz fresco,8,6,pieza,54,50,78,6.5,5.5,0.2,419.5,77,31.8,1.8,70,15.9,,,,,,,,,,,,
Huevo deshidratado,8,2 1/2,cucharada,13,13,76,6,5.4,0.2,203.8,62.5,29.5,0.5,60,ND,,,,,,,,,,,,
Huevo en polvo,8,2 1/2,cucharada,13,13,76,6,5.4,0.2,203.8,62.5,29.6,0.5,60,ND,,,,,,,,,,,,
Huevo entero cocido,8,1,pieza,50,44,68,5.5,4.7,0.5,186.6,73.9,22,0.5,54.6,13.6,,,,,,,,,,,,
Huevo entero fresco,8,1,pieza,50,44,63,5.5,4.4,0.3,186.1,61.6,23.3,0.8,61.6,13.9,,,,,,,,,,,,
Huevo fresco,8,1,pieza,50,44,63,5.5,4.4,0.3,186.1,61.6,23.3,0.8,61.6,13.9,,,,,,,,,,,,
Huevo pochado,8,1,pieza,50,50,71,6.3,5,0.4,211,69.5,26.5,0.9,147,15.8,,,,,,,,,,,,
Huevo rojo cocido,8,1,pieza,50,44,68,5.5,4.7,0.5,186.6,73.9,22,0.5,54.6,13.6,,,,,,,,,,,,
Longaniza de primera,8,45,g,45,44,78,7.3,5.2,0,ND,6.6,17.6,2.1,0,19.1,,,,,,,,,,,,
Macarela cocida,8,1/3,filete,29,29,76,6.9,5.2,0,21.9,15.7,4.4,0.5,24.1,15,,,,,,,,,,,,
Macarela fresca,8,1/3,filete,37,37,76,6.9,5.1,0,25.9,18.7,4.3,0.6,33.5,13.5,,,,,,,,,,,,
Muslo de pierna con piel cocido con hueso,8,1/3,pieza,43,33,76,7.6,4.8,0,27.4,14.3,3.6,0.4,23.1,7.7,,,,,,,,,,,,
Muslo de pierna con piel crudo con hueso,8,1/3,pieza,43,34,72,5.9,5.2,0,28.5,13.9,3.4,0.3,25.8,4.4,,,,,,,,,,,,
Orejas de cerdo,8,1/4,pieza,28,28,66,6.3,4.3,0.2,23.2,0,5.9,0.7,54,1.2,,,,,,,,,,,,
Pata de cerdo cocidas,8,150,g,150,51,71,5.9,5.1,0,42.3,5.6,16.3,0.2,285.6,8.1,,,,,,,,,,,,
Patas de cerdo en escabeche,8,150,g,150,51,71,5.9,5.1,0,42.3,5.6,16.3,0.2,285.6,8.1,,,,,,,,,,,,
Patitas de cerdo encurtidas sin hueso,8,150,g,150,51,71,5.9,5.1,0,42.3,5.6,16.3,0.2,285.6,8.1,,,,,,,,,,,,
Pecho de res,8,50,g,50,37,76,6.4,5.4,0,25.9,6.6,2.6,0.2,25.9,2.4,,,,,,,,,,,,
Pierna de pollo con piel cocida,8,1/3,pieza,63,36,79,8.7,4.6,0,30.2,12.9,4,0.5,26.2,8.5,,,,,,,,,,,,
Pierna y mueslo de pollo con piel,8,1/5,pieza,61,40,74,7.2,4.8,0,32.9,14.3,4,0.4,31.3,5,,,,,,,,,,,,
Queso blanco,8,35,g,35,35,77,6,5.1,1.8,26.3,22.5,ND,ND,ND,5.1,,,,,,,,,,,,
Queso de soya,8,2,rebanada,56,56,84,7,4.6,3.8,ND,ND,106,0,12,0,,,,,,,,,,,,
Queso holandés,8,20,G,20,20,75,6.7,5.2,1.6,17,56.6,165.8,0.3,0,1.8,,,,,,,,,,,,
Queso monterrey bajo en grasa,8,1,rebanada,28,28,88,7.9,6,0.2,18,40,197,0.2,158,0,,,,,,,,,,,,
Queso Mozzarella reducido en grasa,8,1,rebanada,28,28,71,6.8,4.5,0.8,17.9,35.6,219,0.1,173.3,0,,,,,,,,,,,,
Queso Mozzarella semidescremado,8,30,g,30,30,76,7.3,4.8,0.8,19.2,37.2,234.6,0.1,185.7,4.3,,,,,,,,,,,,
Queso Muenster bajo en grasa,8,1,rebanada,28,28,77,6.9,4.9,14.1,18,49,148,0.1,168,0,,,,,,,,,,,,
Queso parmensano,8,3 1/2,cucharada,18,18,75,6.7,5,0.9,15.4,20.5,194.1,0.2,267.6,3,,,,,,,,,,,,
Queso parmensano duro,8,20,g,20,20,78,7.2,5.2,0.6,13.6,21.2,236.8,0.2,320.4,4.5,,,,,,,,,,,,
Queso parmensano en trozo,8,20,g,20,20,78,7.2,5.2,0.6,13.6,21.2,236.8,0.2,320.4,4.5,,,,,,,,,,,,
Queso parmensano rallado,8,3 1/2,cucharada,18,18,75,6.7,5,0.9,15.4,20.5,194.1,0.2,267.6,3,,,,,,,,,,,,
Queso ricotta semidescremado,8,55,g,55,55,76,6.3,4.3,2.8,16.9,57.8,149.5,0.2,68.8,9.2,,,,,,,,,,,,
Queso tipo americano lala light,8,30,g,30,30,63,5,3.8,1.7,ND,ND,ND,ND,480,ND,,,,,,,,,,,,
Requesón promedio,8,3 1/2,cucharada,42,42,76,6.3,5,1.3,10.5,ND,38.6,0.2,163.8,ND,,,,,,,,,,,,
Salami de pavo,8,6,rebanada,42,42,72,8.1,3.9,0.7,31.9,0.8,16.8,0.5,421.7,11.1,,,,,,,,,,,,
Salchica de pavo,8,1,pieza,61,61,120,14.6,6.4,1,56.4,6.7,13.5,0.9,407.3,0,,,,,,,,,,,,
Salchicha vegetariana,8,1,pieza,25,25,64,4.6,4.5,2.5,ND,ND,15.8,0.9,222,1.9,,,,,,,,,,,,
Salmón de aceite,8,35,g,35,35,71,7.6,4.9,0,28,6.3,27.7,0.3,165.6,16.1,,,,,,,,,,,,
Sardina en aceite,8,3,pieza,36,36,75,8.9,4.1,0,51.1,11.5,137.5,1.1,181.8,19,,,,,,,,,,,,
Sardina en tomate,8,1,pieza,38,38,71,7.9,4,0.3,23.2,12.2,91.2,0.9,157.3,15.4,,,,,,,,,,,,
Sesos de cerdo cocidos,8,50,g,50,50,69,6.1,4.8,0,1276,0,4.5,0.9,45.5,9.3,,,,,,,,,,,,
Sesos de cordero cocidos,8,50,g,50,50,73,6.3,5.1,0,1021.5,0,6,0.8,67,6,,,,,,,,,,,,
Sesos de ternera cocidos,8,50,g,50,50,68,5.7,4.8,0,1550,0,8,0.8,78,5.5,,,,,,,,,,,,
Sierra,8,50,g,50,38,78,7.3,5.2,0,30,50.6,1.9,0.4,0,5.3,,,,,,,,,,,,
Sierra fileteada,8,35,g,35,35,73,6.8,4.9,0,28,47.3,1.8,0.4,0,4.9,,,,,,,,,,,,
Sierra picada,8,35,g,35,35,73,6.8,4.9,0,28,47.3,1.8,0.4,0,4.9,,,,,,,,,,,,
Suarero crudo,8,29,g,29,29,76,7.8,4.8,0,20.9,0,1.7,1,20.3,0,,,,,,,,,,,,
Sustituto de queso mozzarella,8,1,rebanada,28,28,69,3.2,3.4,6.6,ND,122,171,0.1,192,0,,,,,,,,,,,,
Alón de pollo con piel cocido,9,1,pieza,98,51,117,11.6,8.6,0,35.7,20.4,6.1,0.6,34.1,9.4,,,,,,,,,,,,
Alón de pollo con piel crudo,9,1,pieza,95,51,114,9.4,8.2,0,39.5,22.6,6.2,0.5,37.4,8,,,,,,,,,,,,
Añejo tipo cotija,9,2,cucharada,24,24,70,6.8,8,0.3,20.4,156,206.4,0.6,0,1,,,,,,,,,,,,
Carne de res semigrasossa,9,40,g,40,38,98,7,7.5,0,26.2,3.4,2.7,0.8,22.4,1.4,,,,,,,,,,,,
Carne molida popular de res,9,40,g,40,33,97,5.2,8.3,0,24.3,3.9,2.6,0.6,19.4,0.7,,,,,,,,,,,,
Carne molida regular,9,40,g,40,40,107,7.2,8.5,0,29.6,4.8,4,1.1,26,0.9,,,,,,,,,,,,
Carne molida regular cocida,9,35,g,35,35,100,8.1,7.3,0,30.5,0,3.5,0.8,21,1,,,,,,,,,,,,
Carne obscura de pollo con piel,9,40,g,40,40,95,6.7,7.3,0,32.4,19.6,4.4,0.4,29.2,1.9,,,,,,,,,,,,
Cecina de res,9,50,g,50,50,98,7.3,7.4,0,42.6,0,3.5,0.8,602.4,1.4,,,,,,,,,,,,
Cerdo en canal,9,40,g,40,58,111,3.8,10.6,0,20.7,0.6,1.4,0.2,123,1.1,,,,,,,,,,,,
Cheez whiz,9,2,cucharada,33,33,91,4,6.9,3,24.8,ND,118.5,0.1,540.5,ND,,,,,,,,,,,,
Chuleta de carnero,9,40,g,40,36,105,5.6,9,0,25.6,0,1.8,0.8,27,2.1,,,,,,,,,,,,
Chuleta de cordero entera,9,1/3,pieza,82,45,94,8.3,6.5,0,29.9,ND,5,0.8,26.8,0.6,,,,,,,,,,,,
Cordero,9,50,g,46,37,104,6.1,8.6,0,26.9,0,5.9,0.6,21.7,1.2,,,,,,,,,,,,
Costilla de carnero,9,45,g,45,36,105,5.6,9,0,25.6,0,1.8,0.8,27,2.1,,,,,,,,,,,,
Costilla de res,9,40,g,40,29,112,4.5,10.3,0,21.6,0,2.3,0.5,15.2,0.7,,,,,,,,,,,,
Espaldilla,9,45,g,45,36,99,5.8,8.2,0,25.9,0.7,1.8,0.4,22.7,1.1,,,,,,,,,,,,
Espaldilla de cerdo,9,45,g,45,36,99,5.8,8.2,0,25.9,0.7,1.8,0.4,22.7,1.1,,,,,,,,,,,,
Espinazo,9,45,g,45,36,99,5.8,8.2,0,25.9,0.7,1.8,0.4,22.7,1.1,,,,,,,,,,,,
Espinazo de cerdo,9,45,g,45,36,99,5.8,8.2,0,25.9,0.7,1.8,0.4,22.7,1.1,,,,,,,,,,,,
Fondue de queso,9,3 1/2,cucharada,46,46,104,6.5,6.1,1.7,20.6,ND,216.5,0.2,60.2,0.6,,,,,,,,,,,,
Huevo de gansa,9,1/2,pieza,72,63,116,8.7,8.3,0.8,533.7,115.9,37.8,2.3,86.6,3.2,,,,,,,,,,,,
Huevo de pato ,9,1,pieza,70,62,114,7.9,8.5,0.9,544.7,118.3,39.6,2.4,89.8,2.9,,,,,,,,,,,,
Huevo de pavo,9,1,pieza,79,70,119,9.5,8.3,0.8,648.6,115.4,68.6,2.9,105,23.8,,,,,,,,,,,,
Huevo estrellado,9,1,pieza,46,46,90,6.3,7,0.4,210.2,88.8,27.1,0.9,93.8,2.1,,,,,,,,,,,,
Huevo frito,9,1,pieza,46,46,90,6.3,7,0.4,210.2,88.8,27.1,0.9,93.8,2.1,,,,,,,,,,,,
Huevo revuelto,9,60,g,60,60,100,6.7,7.3,1.3,211.5,84,42.6,0.7,168,1.5,,,,,,,,,,,,
Jamón ahumado,9,1 1/2,rebanada delgada,32,32,95,4.9,8.2,0.2,28,0,3,0.4,382.5,0.8,,,,,,,,,,,,
Jamón americano,9,1 1/2,rebanada delgada,32,32,95,4.9,8.2,0.2,28,0,3.2,0.4,391.2,0.8,,,,,,,,,,,,
Jamón bajo en sodio,9,1 1/2,rebanada delgada,27,27,82,4.2,7,0.2,24,0,1.7,0.4,225.4,0.7,,,,,,,,,,,,
Jamón cocido,9,1 1/2,rebanada delgada,32,32,95,4.9,8.2,0.2,28,0,3,0.5,424.5,0.8,,,,,,,,,,,,
Jamón del diablo,9,3 1/2,cucharada,40,40,100,6.2,8.6,0,28.6,0,0,0.3,333.3,2.7,,,,,,,,,,,,
Jamón horneado ,9,1 1/2,rebanada delgada,32,32,95,4.9,8.2,0.2,28,0,3.2,0.4,391.2,0.8,,,,,,,,,,,,
Jamón virginia,9,1 1/2,rebanada delgada,32,32,95,4.9,8.2,0.2,28,0,3,0.5,424.5,0.8,,,,,,,,,,,,
Jumiles,9,20,g,20,20,89,6.4,6.8,0,0,0,15.6,2,0,0,,,,,,,,,,,,
Lengua de cerdo cocida,9,30,g,30,30,81,7.2,5.6,0,43.8,0,5.7,1.5,32.7,4.7,,,,,,,,,,,,
Lengua de res cocida,9,45,g,45,35,100,6.8,7.8,0,46.3,0,1.8,0.9,22.8,0.9,,,,,,,,,,,,
Maciza de cedo,9,35,g,35,35,92,5.9,7.4,0,25.2,0.7,4.9,0.3,19.6,1.5,,,,,,,,,,,,
Maciza de puerco,9,35,g,35,35,9,5.9,7.4,0,25.2,0.7,4.9,0.3,19.6,1.5,,,,,,,,,,,,
Molida de carnero,9,40,g,40,38,96,6.9,7.4,0,27,0,2.7,1,30.4,2.6,,,,,,,,,,,,
Molida popular de res,9,40,g,40,33,97,5.2,8.3,0,24.3,3.9,2.6,0.6,19.4,1,,,,,,,,,,,,
Morcilla,9,1,rebanada delgada,25,25,95,3.7,8.6,0.3,30,0,1.5,1.6,170,0.6,,,,,,,,,,,,
Morcilla de arroz,9,1,rebanada gruesa,25,25,95,3.7,8.6,0.3,30,0,1.5,1.6,170,0.6,,,,,,,,,,,,
Moronga,9,1,rebanada gruesa,25,25,95,3.7,8.6,0.3,30,0,1.5,1.6,170,0.6,,,,,,,,,,,,
Mortadela,9,1 1/2,rebanada ,32,32,99,5.3,8,1.1,18.3,0,6.3,0.4,392.7,0,,,,,,,,,,,,
Mozzarella fresco,9,35,g,35,35,105,7.8,7.8,0.8,27.5,60.9,176.8,0.2,219.5,1.3,,,,,,,,,,,,
Nugget de pollo,9,2,pieza,34,34,101,5.2,6.7,4.8,14.6,0,10.5,0.4,189.4,0.9,,,,,,,,,,,,
Nugget de queso,9,3,pieza,43,43,105,4.5,5.5,10,5,0,75.2,0.2,531.2,0.9,,,,,,,,,,,,
Nugget de soya,9,2,pieza,34,34,98,4.8,6.4,5.3,0.8,0,16,0.6,283.6,0,,,,,,,,,,,,
Ostión ahumado,9,55,g,55,55,109,4.9,6.9,6.4,44.6,49.8,34.3,3.8,229.7,3.8,,,,,,,,,,,,
Ostión empanizado,9,55,g,55,55,109,4.9,6.9,6.4,44.6,49.8,34.3,3.8,229.7,0.8,,,,,,,,,,,,
Palitos de pescado congelados,9,1 1/2,pieza,42,42,116,6.6,5.3,10.1,48,13.5,9,0.3,247.5,5.9,,,,,,,,,,,,
Paloma,9,45,g,45,35,102,6.4,8.2,0,32.9,25.3,4.2,1.2,18.7,0.9,,,,,,,,,,,,
Pastel de pavo,9,1 1/2,rebanada,32,32,105,3.9,9.6,0.6,19.5,0,1.5,0.2,406.5,1.3,,,,,,,,,,,,
Patel de pollo,9,40,g,40,40,106,4,8.7,2.9,28.6,0,41.4,0.7,511.4,0.6,,,,,,,,,,,,
Pastel de puerco,9,1 1/2,rebanada,32,32,105,3.9,9.6,0.6,19.5,0,1.5,0.2,406.5,0.6,,,,,,,,,,,,
Pastel de ternera,9,40,g,40,40,106,4,8.7,2.9,28.6,0,41.4,0.7,511.4,0.6,,,,,,,,,,,,
Pata de carnera cocida,9,50,g,50,35,38,7.4,7.4,0,0,0,18.2,0.4,0,2.8,,,,,,,,,,,,
Peperami,9,3/4,pieza,19,19,103,4,9.3,1,25.3,31.9,13.1,0.6,277.5,0,,,,,,,,,,,,
Peperoni,9,10,rebanada,20,20,99,4.5,8.8,0,21,0,4.4,0.3,330.6,1.6,,,,,,,,,,,,
Pescuezo de pollo con piel sin hueso,9,1,pieza,50,32,95,4.5,8.4,0,31.7,20.8,5.8,0.6,20.5,0.5,,,,,,,,,,,,
Pollo crispy,9,45,g,45,34,106,5.4,7.1,5.1,20,0,5.7,0.3,154.4,0.7,,,,,,,,,,,,
Pollo rostizado,9,1/3,pieza,50,28,80,6.7,6.3,0,0,57.4,2.8,0.5,0,1.6,,,,,,,,,,,,
Pulpa de res,9,25,g,25,25,87,6.8,6.5,0,26,0,3.3,0.8,16.3,1.3,,,,,,,,,,,,
Queso amarillo,9,2,rebanada,42,42,100,7,5.9,4.9,15.1,47.9,236,0.1,564.9,1.1,,,,,,,,,,,,
Queso americano fundido,9,7,cucharadita,39,39,105,5.8,8.2,2.3,23.3,0,175,0,653.3,0.8,,,,,,,,,,,,
Queso añejo,9,25,g,25,25,95,5.4,7.6,1.2,26.8,16.1,172.3,0.1,286.6,0.8,,,,,,,,,,,,
Queso añejo rallado,9,4,cucharada,29,29,109,6.3,8.7,1.3,30.8,18.5,198.2,0.1,329.7,0.9,,,,,,,,,,,,
Queso asadero,9,1,rebanada,28,28,100,6.4,8,0.8,30,18,187,0.1,186,0.9,,,,,,,,,,,,
Queso blue cheese,9,30,g,30,30,106,6.4,8.6,0.7,22.5,696,160.7,0.1,424.3,0.9,,,,,,,,,,,,
Queso brick,9,25,g,25,25,94,5.9,7.5,0.7,24.1,76.8,170.5,0.1,142,0.9,,,,,,,,,,,,
Queso brie,9,30,g,30,30,102,6.3,8.4,0.1,30,55.7,55.7,0.2,190.7,0.9,,,,,,,,,,,,
Queso camembert,9,35,g,35,35,106,7,8.6,0.1,25,88.8,137.5,0.1,298.8,1,,,,,,,,,,,,
Queso canasto,9,30,g,30,30,87,8.5,10,0.4,25.5,195,258,0.7,0,1.2,,,,,,,,,,,,
Queso cheddar,9,3/4,rebanada,21,21,85,5.2,7,0.3,22.1,63.6,151.5,0.1,130.3,0.7,,,,,,,,,,,,
Queso cheddar rallado,9,1/4,taza,28,28,114,7,9.4,0.4,29.8,85.5,203.8,0.2,175.3,1,,,,,,,,,,,,
Queson Cheezwiz,9,2,cucharada,33,33,91,4,6.9,3,24.8,ND,118.5,0.1,540.5,ND,,,,,,,,,,,,
Queso Cheshire,9,1,rebanada,28,28,108,6.5,8.6,1.3,29,65,180,0.1,196,0,,,,,,,,,,,,
Queso chichuahua,9,25,g,25,25,94,5.4,7.5,1.4,26.3,16.1,162,0.1,156.3,0.8,,,,,,,,,,,,
Queso Chihuahua fresco,9,1,rebanada,28,28,105,6,8.4,1.6,29.4,18,182.3,0.1,175,0.9,,,,,,,,,,,,
Queso chihuahua rallado,9,1/4,taza,28,28,106,6.1,8.5,1.6,29.7,18.2,183.9,0.1,176.6,0.9,,,,,,,,,,,,
Queso colby estilo Cheddar,9,1,rebanada,28,28,110,6.7,9,0.7,27,74,192,0.2,169,0,,,,,,,,,,,,
Queso cotija,9,30,g,30,30,87,8.5,10,0.4,25.5,195,258,0.7,0,1.2,,,,,,,,,,,,
Queso crema light,9,3,cucharada,45,45,104,4.8,7.9,3.2,25.2,81.5,50.4,0.8,133.2,0.2,,,,,,,,,,,,
Queso de cabra con ceniza,9,35,g,35,35,94,6.6,7.4,0.3,16.3,100,49,0.7,130,0.3,,,,,,,,,,,,
Queso de cabra duro,9,20,g,20,20,91,6.2,7.2,0.4,21.4,96.4,181.4,0.4,70,0.3,,,,,,,,,,,,
Queso de cabra semi suave,9,1,rebanada,28,28,102,6,8.4,0.7,22,114,83,0.5,144,0,,,,,,,,,,,,
Queso de cabra suave,9,35,g,35,35,94,6.6,7.4,0.3,16.3,100,49,0.7,130,0.3,,,,,,,,,,,,
Queso edam,9,30,g,30,30,107,7.5,8.3,0.4,26.8,72.6,219.3,0.1,289.5,1.1,,,,,,,,,,,,
Queso feta,9,40,g,40,40,106,5.7,8.5,1.6,35.7,50,197.2,0.3,451.4,0.9,,,,,,,,,,,,
Queso fontina,9,25,g,25,25,97,6.4,7.8,0.4,29,64.5,137.5,0.1,200,0.9,,,,,,,,,,,,
Queso fundido,9,3,cucharada,45,45,103,6.4,6,1.7,20.4,ND,214.2,0.2,59.6,0.6,,,,,,,,,,,,
Queso gouda,9,30,g,30,30,107,7.5,8.2,0.7,34.3,49.2,210,0.1,245.7,1.1,,,,,,,,,,,,
Queso gruyere,9,25,g,25,25,103,7.5,8.1,0.1,27.5,67,252.8,0,84,1.1,,,,,,,,,,,,
Queso Limburger,9,1,rebanada,28,28,92,5.6,7.6,0.1,25,95,139,0,224,0,,,,,,,,,,,,
Queso manchego,9,25,g,25,25,102,6.1,8.1,1.2,0,0,0,0,0,0.9,,,,,,,,,,,,
Queso manchego rallado,9,25,g,25,25,102,6.1,8.1,1.2,0,0,0,0,0,0.9,,,,,,,,,,,,
Queso manchego rebanado,9,25,g,25,25,102,6.1,8.1,1.2,0,0,0,0,0,0.9,,,,,,,,,,,,
Queso menonita,9,25,g,25,25,95,5.4,7.5,1.4,26.8,16.1,165.2,0.1,156.3,0.8,,,,,,,,,,,,
Queso Monterrey,9,25,g,25,25,93,6.1,7.6,0.2,22.3,48,186.5,0.2,134,0.9,,,,,,,,,,,,
Queso mozarella,9,35,g,35,35,105,7.8,7.8,0.8,27.5,60.9,176.8,0.2,219.5,1.3,,,,,,,,,,,,
Queso mozarella rallado,9,35,taza,35,35,105,7.8,7.8,0.8,27.5,60.9,176.8,0.2,219.5,1.3,,,,,,,,,,,,
Queso mozarella suave,9,1,rebanada,28,28,89,6,6.9,0.7,25,53.8,163,0.1,116.2,1,,,,,,,,,,,,
Queso Muenster,9,1,rebanada,28,28,103,6.6,8.4,0.3,27,83,201,0.1,176,0,,,,,,,,,,,,
Queso neufchatel,9,35,g,35,35,91,3.5,8.2,1,26.6,101.2,26.3,0.1,139.7,0.1,,,,,,,,,,,,
Queso Oaxaca,9,30,g,30,30,95,7.7,6.6,0.9,25.8,0.8,140.7,1,0,1.1,,,,,,,,,,,,
Queso pasteurizado americano,9,1,rebanada,28,28,105,6.2,8.7,0.4,26.3,69.2,172.5,0.1,400.4,0.9,,,,,,,,,,,,
Queso pasteurizado suizo,9,1 1/2,rebanada,32,32,105,7.8,7.9,0.7,26.8,60.5,243.2,0.2,431.6,1.1,,,,,,,,,,,,
Queso port salut,9,1,rebanada,28,28,99,6.7,7.9,0.2,34.4,87.6,182,0.1,149.5,1,,,,,,,,,,,,
Queso provolone,9,1,rebanada,28,28,98,7.2,7.5,0.6,19.3,64.4,211.7,0.1,245.3,1,,,,,,,,,,,,
Queso ricotta,9,1/4,taza,62,62,107,6.9,8,1.9,31.2,72,127.5,0.2,51.6,1,,,,,,,,,,,,
Queso romeno,9,23,g,23,23,89,7.3,6.2,0.8,23.8,20.7,244.7,0.2,276,3.3,,,,,,,,,,,,
Queso roquefort,9,25,g,25,25,92,5.4,7.7,0.5,22.5,72.5,165.5,0.1,452.3,0.8,,,,,,,,,,,,
Queso suizo,9,1,rebanada,28,28,106,7.5,7.8,1.5,26,59.9,221.5,0.1,53.8,1.4,,,,,,,,,,,,
Queso suizo rallado,9,6,cucharada,43,43,95,7.4,6.3,2.3,32.4,27.7,297.2,0,0,1.1,,,,,,,,,,,,
Queso tipo americano,9,1 1/2,rebanada,27,27,101,6,8.5,0.4,25.1,68.5,149.5,0,402.1,0,,,,,,,,,,,,
Queso tipo roquefort,9,25,g,25,25,92,5.4,7.7,0.5,22.5,72.5,165.5,0.1,452.3,0.8,,,,,,,,,,,,
Queso velveta,9,35,g,35,35,100,6.3,7.5,3.8,25,0,187.5,0,525,0.9,,,,,,,,,,,,
Retazo,9,350,g,350,35,104,5.6,8.9,0,25.9,4.2,2.8,0.6,20.7,1.1,,,,,,,,,,,,
Retazo con hueso,9,350,g,350,35,104,5.6,8.9,0,25.9,4.2,2.8,0.6,20.7,1.1,,,,,,,,,,,,
Retazo de pollo,9,350,g,350,35,104,5.6,8.9,0,25.9,4.2,2.8,0.6,20.7,0.7,,,,,,,,,,,,
Retazo de res,9,350,g,350,35,104,5.6,8.9,0,25.9,4.2,2.8,0.6,20.7,1.1,,,,,,,,,,,,
Retazo de ternera,9,350,g,350,35,104,5.6,8.9,0,25.9,4.2,2.8,0.6,20.7,0.9,,,,,,,,,,,,
Rib eye,9,30,g,30,30,82,5.3,6.6,0,20.4,0,3.9,0.6,16.8,0.9,,,,,,,,,,,,
Salami,9,3,rebanada,27,27,104,6.3,8.1,1,27,0,2.2,0.4,542.7,1.6,,,,,,,,,,,,
Salami de ternera,9,6,rebanada,42,42,110,6.4,8.8,1.1,27.4,0,3.7,0.9,493,1,,,,,,,,,,,,
Salchicha,9,3/4,pieza,34,34,114,6.6,9.6,0,28.4,4.1,4.4,0.5,252.8,0,,,,,,,,,,,,
Salchicha ahumada,9,1/2,pieza,34,34,109,4.1,9.8,0.8,19.7,3.7,4.1,0.3,309.7,0,,,,,,,,,,,,
Salchicha de pollo,9,3/4,pieza,34,34,100,6.2,8.1,0,23.6,10.5,0.7,0.4,344.3,0.9,,,,,,,,,,,,
Salchicha de puerco,9,3/4,pieza,34,34,114,6.6,9.6,0,28.4,4.1,4.4,0.5,252.8,0,,,,,,,,,,,,
Salchicha de ternera,9,1/2,pieza,29,29,90,3.4,8.1,0.5,17.5,0,5.5,0.4,292.5,0.5,,,,,,,,,,,,
Salchicha vienna,9,3,pieza,48,48,110,5,9.3,1.2,41.8,0,4.8,0.4,465.1,0.9,,,,,,,,,,,,
Salchicha vienna ahumada,9,1 1/2,pieza,41,41,93,4.3,7.9,1.1,35.5,0,4.1,0.4,392.4,0.7,,,,,,,,,,,,
